Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
45.0,No,Non-Travel,589.0,Sales,2,4,Life Sciences,1,1845,3.0,Female,67,3,2,Sales Executive,3.0,Married,5154.0,19665,4.0,Y,No,22,4.0,2,80,2,10.0,3.0,4.0,8.0,7,5,7
36.0,No,Travel_Rarely,430.0,Research & Development,2,4,Other,1,1847,4.0,Female,73,3,2,Research Scientist,2.0,Married,6962.0,19573,4.0,Y,Yes,22,4.0,4,80,1,15.0,2.0,3.0,1.0,0,0,0
43.0,No,Travel_Frequently,1422.0,Sales,2,4,Life Sciences,1,1849,1.0,Male,92,3,2,Sales Executive,4.0,Married,5675.0,19246,1.0,Y,No,20,4.0,3,80,1,7.0,5.0,3.0,7.0,7,7,7
27.0,No,Travel_Frequently,1297.0,Research & Development,5,2,Life Sciences,1,1850,4.0,Female,53,3,1,Laboratory Technician,4.0,Single,2379.0,19826,0.0,Y,Yes,14,3.0,3,80,0,6.0,3.0,2.0,5.0,4,0,2
29.0,No,Travel_Frequently,574.0,Research & Development,20,1,Medical,1,1852,4.0,Male,40,3,1,Laboratory Technician,4.0,Married,3812.0,7003,1.0,Y,No,13,3.0,2,80,0,11.0,3.0,4.0,11.0,8,3,10
32.0,No,Travel_Frequently,1318.0,Sales,10,4,Marketing,1,1853,4.0,Male,79,3,2,Sales Executive,4.0,Single,4648.0,26075,8.0,Y,No,13,3.0,3,80,0,4.0,2.0,4.0,0.0,0,0,0
42.0,No,Non-Travel,355.0,Research & Development,10,4,Technical Degree,1,1854,3.0,Male,38,3,1,Research Scientist,3.0,Married,2936.0,6161,3.0,Y,No,22,4.0,2,80,2,10.0,1.0,2.0,6.0,3,3,3
47.0,No,Travel_Rarely,207.0,Research & Development,9,4,Life Sciences,1,1856,2.0,Female,64,3,1,Laboratory Technician,3.0,Single,2105.0,5411,4.0,Y,No,12,3.0,3,80,0,7.0,2.0,3.0,2.0,2,2,0
46.0,No,Travel_Rarely,706.0,Research & Development,2,2,Life Sciences,1,1857,4.0,Male,82,3,3,Manufacturing Director,4.0,Divorced,8578.0,19989,3.0,Y,No,14,3.0,3,80,1,12.0,4.0,2.0,9.0,8,4,7
28.0,No,Non-Travel,280.0,Human Resources,1,2,Life Sciences,1,1858,3.0,Male,43,3,1,Human Resources,4.0,Divorced,2706.0,10494,1.0,Y,No,15,3.0,2,80,1,3.0,2.0,3.0,3.0,2,2,2
29.0,No,Travel_Rarely,726.0,Research & Development,29,1,Life Sciences,1,1859,4.0,Male,93,1,2,Healthcare Representative,3.0,Divorced,6384.0,21143,8.0,Y,No,17,3.0,4,80,2,11.0,3.0,3.0,7.0,0,1,6
42.0,No,Travel_Rarely,1142.0,Research & Development,8,3,Life Sciences,1,1860,4.0,Male,81,3,1,Laboratory Technician,3.0,Single,3968.0,13624,4.0,Y,No,13,3.0,4,80,0,8.0,3.0,3.0,0.0,0,0,0
32.0,Yes,Travel_Rarely,414.0,Sales,2,4,Marketing,1,1862,3.0,Male,82,2,2,Sales Executive,2.0,Single,9907.0,26186,7.0,Y,Yes,12,3.0,3,80,0,7.0,3.0,2.0,2.0,2,2,2
46.0,No,Travel_Rarely,1319.0,Sales,3,3,Technical Degree,1,1863,1.0,Female,45,4,4,Sales Executive,1.0,Divorced,13225.0,7739,2.0,Y,No,12,3.0,4,80,1,25.0,5.0,3.0,19.0,17,2,8
27.0,No,Travel_Rarely,728.0,Sales,23,1,Medical,1,1864,2.0,Female,36,2,2,Sales Representative,3.0,Married,3540.0,7018,1.0,Y,No,21,4.0,4,80,1,9.0,5.0,3.0,9.0,8,5,8
29.0,No,Travel_Rarely,352.0,Human Resources,6,1,Medical,1,1865,4.0,Male,87,2,1,Human Resources,2.0,Married,2804.0,15434,1.0,Y,No,11,3.0,4,80,0,1.0,3.0,3.0,1.0,0,0,0
43.0,No,Travel_Rarely,823.0,Research & Development,6,3,Medical,1,1866,1.0,Female,81,2,5,Manager,3.0,Married,16536.0,22539,7.0,Y,No,13,3.0,4,80,0,21.0,2.0,3.0,16.0,12,6,14
48.0,No,Travel_Rarely,1224.0,Research & Development,10,3,Life Sciences,1,1867,4.0,Male,91,2,5,Research Director,2.0,Married,16536.0,13583,4.0,Y,No,12,3.0,4,80,0,28.5,3.0,3.0,22.0,10,12,9
29.0,Yes,Travel_Frequently,459.0,Research & Development,24,2,Life Sciences,1,1868,4.0,Male,73,2,1,Research Scientist,4.0,Single,2439.0,14753,1.0,Y,Yes,24,4.0,2,80,0,1.0,3.0,2.0,1.0,0,1,0
46.0,Yes,Travel_Rarely,1254.0,Sales,10,3,Life Sciences,1,1869,3.0,Female,64,3,3,Sales Executive,2.0,Married,7314.0,14011,5.0,Y,No,21,4.0,3,80,3,14.0,2.0,3.0,8.0,7,0,7
27.0,No,Travel_Frequently,1131.0,Research & Development,15,3,Life Sciences,1,1870,4.0,Female,77,2,1,Research Scientist,1.0,Married,4774.0,23844,0.0,Y,No,19,3.0,4,80,1,8.0,2.0,2.0,7.0,6,7,3
39.0,No,Travel_Rarely,835.0,Research & Development,19,4,Other,1,1871,4.0,Male,41,3,2,Research Scientist,4.0,Divorced,3902.0,5141,8.0,Y,No,14,3.0,2,80,3,7.0,2.0,3.0,2.0,2,2,2
55.0,No,Travel_Rarely,836.0,Research & Development,2,4,Technical Degree,1,1873,2.0,Male,98,2,1,Research Scientist,4.0,Married,2662.0,7975,8.0,Y,No,20,4.0,2,80,1,19.0,2.0,4.0,5.0,2,0,4
28.0,No,Travel_Rarely,1172.0,Sales,3,3,Medical,1,1875,2.0,Female,78,3,1,Sales Representative,2.0,Married,2856.0,3692,1.0,Y,No,19,3.0,4,80,1,1.0,3.0,3.0,1.0,0,0,0
30.0,Yes,Travel_Rarely,945.0,Sales,9,3,Medical,1,1876,2.0,Male,89,3,1,Sales Representative,4.0,Single,1338.72,16019,1.0,Y,No,13,3.0,3,80,0,1.0,3.0,2.0,1.0,0,0,0
22.0,Yes,Travel_Rarely,391.0,Research & Development,7,1,Life Sciences,1,1878,4.0,Male,75,3,1,Research Scientist,2.0,Single,2472.0,26092,1.0,Y,Yes,23,4.0,1,80,0,1.0,2.0,3.0,1.0,0,0,0
36.0,No,Travel_Rarely,1266.0,Sales,10,4,Technical Degree,1,1880,2.0,Female,63,2,2,Sales Executive,3.0,Married,5673.0,6060,1.0,Y,Yes,13,3.0,1,80,1,10.0,4.0,3.0,10.0,9,1,7
31.0,No,Travel_Rarely,311.0,Research & Development,20,3,Life Sciences,1,1881,2.0,Male,89,3,2,Laboratory Technician,3.0,Divorced,4197.0,18624,1.0,Y,No,11,3.0,1,80,1,10.0,2.0,3.0,10.0,8,0,2
34.0,No,Travel_Rarely,1480.0,Sales,4,3,Life Sciences,1,1882,3.0,Male,64,3,3,Sales Executive,4.0,Married,9713.0,24444,2.0,Y,Yes,13,3.0,4,80,3,9.0,3.0,3.0,5.0,3,1,0
29.0,No,Travel_Rarely,592.0,Research & Development,7,3,Life Sciences,1,1883,4.0,Male,59,3,1,Laboratory Technician,1.0,Single,2062.0,19384,3.0,Y,No,14,3.0,2,80,0,11.0,2.0,3.0,3.0,2,1,2
37.0,No,Travel_Rarely,783.0,Research & Development,7,4,Medical,1,1885,4.0,Male,78,3,2,Research Scientist,1.0,Married,4284.0,13588,5.0,Y,Yes,22,4.0,3,80,1,16.0,2.0,3.0,5.0,3,0,4
35.0,No,Travel_Rarely,219.0,Research & Development,16,2,Other,1,1886,4.0,Female,44,2,2,Manufacturing Director,2.0,Married,4788.0,25388,0.0,Y,Yes,11,3.0,4,80,0,4.0,2.0,3.0,3.0,2,0,2
45.0,No,Travel_Rarely,556.0,Research & Development,25,2,Life Sciences,1,1888,2.0,Female,93,2,2,Manufacturing Director,4.0,Married,5906.0,23888,0.0,Y,No,13,3.0,4,80,2,10.0,2.0,2.0,9.0,8,3,8
36.0,No,Travel_Frequently,1213.0,Human Resources,2,1,Human Resources,1,1890,2.0,Male,94,2,2,Human Resources,4.0,Single,3886.0,4223,1.0,Y,No,21,4.0,4,80,0,10.0,2.0,2.0,10.0,1,0,8
40.0,No,Travel_Rarely,1137.0,Research & Development,1,4,Life Sciences,1,1892,1.0,Male,98,3,4,Manager,1.0,Divorced,16536.0,18991,2.0,Y,No,11,3.0,1,80,1,22.0,3.0,3.0,19.0,7,11,16
26.0,No,Travel_Rarely,482.0,Research & Development,1,2,Life Sciences,1,1893,2.0,Female,90,2,1,Research Scientist,3.0,Married,2933.0,14908,1.0,Y,Yes,13,3.0,3,80,1,1.0,3.0,2.0,1.0,0,1,0
27.0,No,Travel_Rarely,511.0,Sales,2,2,Medical,1,1898,1.0,Female,89,4,2,Sales Executive,3.0,Single,6500.0,26997,0.0,Y,No,14,3.0,2,80,0,9.0,5.0,2.0,8.0,7,0,7
48.0,No,Travel_Frequently,117.0,Research & Development,22,3,Medical,1,1900,4.0,Female,58,3,4,Manager,4.0,Divorced,16536.0,2437,3.0,Y,No,11,3.0,2,80,1,24.0,3.0,3.0,22.0,17,4,7
44.0,No,Travel_Rarely,170.0,Research & Development,1,4,Life Sciences,1,1903,2.0,Male,78,4,2,Healthcare Representative,1.0,Married,5033.0,9364,2.0,Y,No,15,3.0,4,80,1,10.0,5.0,3.0,2.0,0,2,2
34.0,Yes,Non-Travel,967.0,Research & Development,16,4,Technical Degree,1,1905,4.0,Male,85,1,1,Research Scientist,1.0,Married,2307.0,14460,1.0,Y,Yes,23,4.0,2,80,1,5.0,2.0,3.0,5.0,2,3,0
56.0,Yes,Travel_Rarely,1162.0,Research & Development,24,2,Life Sciences,1,1907,1.0,Male,97,3,1,Laboratory Technician,4.0,Single,2587.0,10261,1.0,Y,No,16,3.0,4,80,0,5.0,3.0,3.0,4.0,2,1,0
36.0,No,Travel_Rarely,335.0,Sales,17,2,Marketing,1,1908,3.0,Male,33,2,2,Sales Executive,2.0,Married,5507.0,16822,2.0,Y,No,16,3.0,3,80,2,12.0,1.0,1.0,4.0,2,1,3
41.0,No,Travel_Rarely,337.0,Sales,8,3,Marketing,1,1909,3.0,Female,54,3,2,Sales Executive,2.0,Married,4393.0,26841,5.0,Y,No,21,4.0,3,80,1,14.0,3.0,3.0,5.0,4,1,4
42.0,No,Travel_Rarely,1396.0,Research & Development,6,3,Medical,1,1911,3.0,Male,83,3,3,Research Director,1.0,Married,13348.0,14842,9.0,Y,No,13,3.0,2,80,1,18.0,3.0,4.0,13.0,7,5,7
31.0,No,Travel_Rarely,1079.0,Sales,10,2,Medical,1,1912,3.0,Female,86,3,2,Sales Executive,4.0,Divorced,6583.0,20115,2.0,Y,Yes,11,3.0,4,80,1,8.0,2.0,3.0,5.0,2,1,4
34.0,No,Travel_Rarely,735.0,Sales,3,1,Medical,1,1915,4.0,Female,75,2,2,Sales Executive,4.0,Married,8103.0,16495,3.0,Y,Yes,12,3.0,3,80,0,9.0,3.0,2.0,4.0,2,0,1
31.0,No,Travel_Rarely,471.0,Research & Development,4,3,Medical,1,1916,1.0,Female,62,4,1,Laboratory Technician,3.0,Divorced,3978.0,16031,8.0,Y,No,12,3.0,2,80,1,4.0,0.0,2.0,2.0,2,2,2
26.0,No,Travel_Frequently,1096.0,Research & Development,6,3,Other,1,1918,3.0,Male,61,4,1,Laboratory Technician,4.0,Married,2544.0,7102,0.0,Y,No,18,3.0,1,80,1,8.0,3.0,3.0,7.0,7,7,7
45.0,No,Travel_Frequently,1297.0,Research & Development,1,4,Medical,1,1922,2.0,Male,44,3,2,Healthcare Representative,3.0,Single,5399.0,14511,4.0,Y,No,12,3.0,3,80,0,12.0,3.0,3.0,4.0,2,0,3
33.0,No,Travel_Rarely,217.0,Sales,10,4,Marketing,1,1924,2.0,Male,43,3,2,Sales Executive,3.0,Single,5487.0,10410,1.0,Y,No,14,3.0,2,80,0,10.0,2.0,2.0,10.0,4,0,9
28.0,No,Travel_Frequently,783.0,Sales,1,2,Life Sciences,1,1927,3.0,Male,42,2,2,Sales Executive,4.0,Married,6834.0,19255,1.0,Y,Yes,12,3.0,3,80,1,7.0,2.0,3.0,7.0,7,0,7
29.0,Yes,Travel_Frequently,746.0,Sales,24,3,Technical Degree,1,1928,3.0,Male,45,4,1,Sales Representative,1.0,Single,1338.72,10642,1.0,Y,No,17,3.0,4,80,0,1.0,3.0,3.0,1.0,0,0,0
39.0,No,Non-Travel,1251.0,Sales,21,4,Life Sciences,1,1929,1.0,Female,32,1,2,Sales Executive,3.0,Married,5736.0,3987,6.0,Y,No,19,3.0,3,80,1,10.0,1.0,3.0,3.0,2,1,2
27.0,No,Travel_Rarely,1354.0,Research & Development,2,4,Technical Degree,1,1931,2.0,Male,41,3,1,Research Scientist,2.0,Married,2226.0,6073,1.0,Y,No,11,3.0,3,80,1,6.0,3.0,2.0,5.0,3,1,2
34.0,No,Travel_Frequently,735.0,Research & Development,22,4,Other,1,1932,3.0,Male,86,2,2,Research Scientist,4.0,Married,5747.0,26496,1.0,Y,Yes,15,3.0,2,80,0,16.0,3.0,3.0,15.0,10,6,11
28.0,Yes,Travel_Rarely,1475.0,Sales,13,2,Marketing,1,1933,4.0,Female,84,3,2,Sales Executive,3.0,Single,9854.0,23352,3.0,Y,Yes,11,3.0,4,80,0,6.0,0.0,3.0,2.0,0,2,2
47.0,No,Non-Travel,1169.0,Research & Development,14,4,Technical Degree,1,1934,3.0,Male,64,3,2,Research Scientist,2.0,Married,5467.0,2125,8.0,Y,No,18,3.0,3,80,1,16.0,4.0,4.0,8.0,7,1,7
56.0,No,Travel_Rarely,1443.0,Sales,11,5,Marketing,1,1935,4.0,Female,89,2,2,Sales Executive,1.0,Married,5380.0,20328,4.0,Y,No,16,3.0,3,80,1,6.0,3.0,3.0,0.0,0,0,0
39.0,No,Travel_Rarely,867.0,Research & Development,9,2,Medical,1,1936,1.0,Male,87,3,2,Manufacturing Director,1.0,Married,5151.0,12315,1.0,Y,No,25,4.0,4,80,1,10.0,3.0,3.0,10.0,0,7,9
38.0,No,Travel_Frequently,1394.0,Research & Development,8,3,Medical,1,1937,4.0,Female,58,2,2,Research Scientist,2.0,Divorced,2133.0,18115,1.0,Y,Yes,16,3.0,3,80,1,20.0,3.0,3.0,20.0,11,0,7
58.0,No,Travel_Rarely,605.0,Sales,21,3,Life Sciences,1,1938,4.0,Female,72,3,4,Manager,4.0,Married,16536.0,11761,4.0,Y,Yes,13,3.0,3,80,1,28.5,2.0,2.0,1.0,0,0,0
32.0,Yes,Travel_Frequently,238.0,Research & Development,5,2,Life Sciences,1,1939,1.0,Female,47,4,1,Research Scientist,3.0,Single,2432.0,15318,3.0,Y,Yes,14,3.0,1,80,0,8.0,2.0,3.0,4.0,1,0,3
38.0,No,Travel_Rarely,1206.0,Research & Development,9,2,Life Sciences,1,1940,2.0,Male,71,3,1,Research Scientist,4.0,Divorced,4771.0,14293,2.0,Y,No,19,3.0,4,80,2,10.0,0.0,4.0,5.0,2,0,3
49.0,No,Travel_Frequently,1064.0,Research & Development,2,1,Life Sciences,1,1941,2.0,Male,42,3,5,Research Director,4.0,Married,16536.0,13738,3.0,Y,No,15,3.0,4,80,0,28.0,3.0,3.0,5.0,4,4,3
42.0,No,Travel_Rarely,419.0,Sales,12,4,Marketing,1,1943,2.0,Male,77,3,2,Sales Executive,4.0,Divorced,5087.0,2900,3.0,Y,Yes,12,3.0,3,80,2,14.0,4.0,3.0,0.0,0,0,0
27.0,Yes,Travel_Frequently,1337.0,Human Resources,22,3,Human Resources,1,1944,1.0,Female,58,2,1,Human Resources,2.0,Married,2863.0,19555,1.0,Y,No,12,3.0,1,80,0,1.0,2.0,3.0,1.0,0,0,0
35.0,No,Travel_Rarely,682.0,Sales,18,4,Medical,1,1945,2.0,Male,71,3,2,Sales Executive,1.0,Married,5561.0,15975,0.0,Y,No,16,3.0,4,80,1,6.0,2.0,1.0,5.0,3,0,4
28.0,No,Non-Travel,1103.0,Research & Development,16,3,Medical,1,1947,3.0,Male,49,3,1,Research Scientist,3.0,Single,2144.0,2122,1.0,Y,No,14,3.0,3,80,0,5.0,3.0,2.0,5.0,3,1,4
31.0,No,Non-Travel,976.0,Research & Development,3,2,Medical,1,1948,3.0,Male,48,3,1,Research Scientist,1.0,Divorced,3065.0,3995,1.0,Y,Yes,13,3.0,4,80,1,4.0,3.0,4.0,4.0,2,2,3
36.0,No,Non-Travel,1351.0,Research & Development,9,4,Life Sciences,1,1949,1.0,Male,66,4,1,Laboratory Technician,2.0,Married,2810.0,9238,1.0,Y,No,22,4.0,2,80,0,5.0,3.0,3.0,5.0,4,0,2
34.0,No,Travel_Rarely,937.0,Sales,1,3,Marketing,1,1950,1.0,Male,32,3,3,Sales Executive,4.0,Single,9888.0,6770,1.0,Y,No,21,4.0,1,80,0,14.0,3.0,2.0,14.0,8,2,1
34.0,No,Travel_Rarely,1239.0,Sales,13,4,Medical,1,1951,4.0,Male,39,3,3,Sales Executive,3.0,Divorced,8628.0,22914,1.0,Y,No,18,3.0,3,80,1,9.0,2.0,2.0,8.0,7,1,1
26.0,No,Travel_Rarely,157.0,Research & Development,1,3,Medical,1,1952,3.0,Male,95,3,1,Laboratory Technician,1.0,Single,2867.0,20006,0.0,Y,No,13,3.0,4,80,0,8.0,6.0,2.0,7.0,7,7,6
29.0,No,Travel_Rarely,136.0,Research & Development,1,3,Life Sciences,1,1954,1.0,Male,89,3,2,Healthcare Representative,1.0,Married,5373.0,6225,0.0,Y,No,12,3.0,1,80,1,6.0,5.0,2.0,5.0,3,0,2
32.0,No,Non-Travel,1146.0,Research & Development,15,4,Medical,1,1955,3.0,Female,34,3,2,Healthcare Representative,4.0,Divorced,6667.0,16542,5.0,Y,No,18,3.0,2,80,1,9.0,6.0,3.0,5.0,1,1,2
31.0,No,Travel_Frequently,1125.0,Research & Development,1,3,Life Sciences,1,1956,4.0,Male,48,1,2,Research Scientist,1.0,Married,5003.0,5771,1.0,Y,No,21,4.0,2,80,0,10.0,6.0,3.0,10.0,8,8,7
28.0,Yes,Travel_Rarely,1404.0,Research & Development,17,3,Technical Degree,1,1960,3.0,Male,32,2,1,Laboratory Technician,4.0,Divorced,2367.0,18779,5.0,Y,No,12,3.0,1,80,1,6.0,2.0,2.0,4.0,1,0,3
38.0,No,Travel_Rarely,1404.0,Sales,1,3,Life Sciences,1,1961,1.0,Male,59,2,1,Sales Representative,1.0,Single,2858.0,11473,4.0,Y,No,14,3.0,1,80,0,20.0,3.0,2.0,1.0,0,0,0
35.0,No,Travel_Rarely,1224.0,Sales,7,4,Life Sciences,1,1962,3.0,Female,55,3,2,Sales Executive,4.0,Married,5204.0,13586,1.0,Y,Yes,11,3.0,4,80,0,10.0,2.0,3.0,10.0,8,0,9
27.0,No,Travel_Rarely,954.0,Sales,9,3,Marketing,1,1965,4.0,Male,44,3,2,Sales Executive,4.0,Single,4105.0,5099,1.0,Y,No,14,3.0,1,80,0,7.0,5.0,3.0,7.0,7,0,7
32.0,No,Travel_Rarely,1373.0,Research & Development,5,4,Life Sciences,1,1966,4.0,Male,56,2,2,Manufacturing Director,4.0,Single,9679.0,10138,8.0,Y,No,24,4.0,2,80,0,8.0,1.0,3.0,1.0,0,0,0
31.0,Yes,Travel_Frequently,754.0,Sales,26,4,Marketing,1,1967,1.0,Male,63,3,2,Sales Executive,4.0,Married,5617.0,21075,1.0,Y,Yes,11,3.0,3,80,0,10.0,4.0,3.0,10.0,7,0,8
53.0,Yes,Travel_Rarely,1168.0,Sales,24,4,Life Sciences,1,1968,1.0,Male,66,3,3,Sales Executive,1.0,Single,10448.0,5843,6.0,Y,Yes,13,3.0,2,80,0,15.0,2.0,2.0,2.0,2,2,2
54.0,No,Travel_Rarely,155.0,Research & Development,9,2,Life Sciences,1,1969,1.0,Female,67,3,2,Research Scientist,3.0,Married,2897.0,22474,3.0,Y,No,11,3.0,3,80,2,9.0,6.0,2.0,4.0,3,2,3
33.0,No,Travel_Frequently,1303.0,Research & Development,7,2,Life Sciences,1,1970,4.0,Male,36,3,2,Healthcare Representative,3.0,Divorced,5968.0,18079,1.0,Y,No,20,4.0,3,80,3,9.0,2.0,3.0,9.0,7,2,8
43.0,No,Travel_Rarely,574.0,Research & Development,11,3,Life Sciences,1,1971,1.0,Male,30,3,3,Healthcare Representative,3.0,Married,7510.0,16873,1.0,Y,No,17,3.0,2,80,1,10.0,1.0,3.0,10.0,9,0,9
38.0,No,Travel_Frequently,1444.0,Human Resources,1,4,Other,1,1972,4.0,Male,88,3,1,Human Resources,2.0,Married,2991.0,5224,0.0,Y,Yes,11,3.0,2,80,1,7.0,2.0,3.0,6.0,2,1,2
55.0,No,Travel_Rarely,189.0,Human Resources,26,4,Human Resources,1,1973,3.0,Male,71,4,5,Manager,2.0,Married,16536.0,25811,4.0,Y,Yes,18,3.0,1,80,1,28.5,0.0,3.0,10.0,9,1,4
31.0,No,Travel_Rarely,1276.0,Research & Development,2,1,Medical,1,1974,4.0,Female,59,1,1,Laboratory Technician,4.0,Divorced,1338.72,17536,1.0,Y,Yes,11,3.0,3,80,3,1.0,4.0,3.0,1.0,0,0,0
39.0,No,Travel_Rarely,119.0,Sales,15,4,Marketing,1,1975,2.0,Male,77,3,4,Sales Executive,1.0,Single,13341.0,25098,0.0,Y,No,12,3.0,1,80,0,21.0,3.0,3.0,20.0,8,11,10
42.0,No,Non-Travel,335.0,Research & Development,23,2,Life Sciences,1,1976,4.0,Male,37,2,2,Research Scientist,3.0,Single,4332.0,14811,1.0,Y,No,12,3.0,4,80,0,20.0,2.0,3.0,20.0,9,3,7
31.0,No,Non-Travel,697.0,Research & Development,10,3,Medical,1,1979,3.0,Female,40,3,3,Research Director,3.0,Married,11031.0,26862,4.0,Y,No,20,4.0,3,80,1,13.0,2.0,4.0,11.0,7,4,8
54.0,No,Travel_Rarely,157.0,Research & Development,10,3,Medical,1,1980,3.0,Female,77,3,2,Manufacturing Director,1.0,Single,4440.0,25198,6.0,Y,Yes,19,3.0,4,80,0,9.0,3.0,3.0,5.0,2,1,4
24.0,No,Travel_Rarely,771.0,Research & Development,1,2,Life Sciences,1,1981,2.0,Male,45,2,2,Healthcare Representative,3.0,Single,4617.0,14120,1.0,Y,No,12,3.0,2,80,0,4.0,2.0,2.0,4.0,3,1,2
23.0,No,Travel_Rarely,571.0,Research & Development,12,2,Other,1,1982,4.0,Male,78,3,1,Laboratory Technician,4.0,Single,2647.0,13672,1.0,Y,No,13,3.0,3,80,0,5.0,6.0,4.0,5.0,2,1,4
40.0,No,Travel_Frequently,692.0,Research & Development,11,3,Technical Degree,1,1985,4.0,Female,73,3,2,Laboratory Technician,3.0,Married,6323.0,26849,1.0,Y,No,11,3.0,1,80,1,10.0,2.0,4.0,10.0,9,9,4
40.0,No,Travel_Rarely,444.0,Sales,2,2,Marketing,1,1986,2.0,Female,92,3,2,Sales Executive,2.0,Married,5677.0,4258,3.0,Y,No,14,3.0,3,80,1,15.0,4.0,3.0,11.0,8,5,10
25.0,No,Travel_Rarely,309.0,Human Resources,2,3,Human Resources,1,1987,3.0,Female,82,3,1,Human Resources,2.0,Married,2187.0,19655,4.0,Y,No,14,3.0,3,80,0,6.0,3.0,3.0,2.0,0,1,2
30.0,No,Travel_Rarely,911.0,Research & Development,1,2,Medical,1,1989,4.0,Male,76,3,1,Laboratory Technician,2.0,Married,3748.0,4077,1.0,Y,No,13,3.0,3,80,0,12.0,6.0,2.0,12.0,8,1,7
25.0,No,Travel_Rarely,977.0,Research & Development,2,1,Other,1,1992,4.0,Male,57,3,1,Laboratory Technician,3.0,Divorced,3977.0,7298,6.0,Y,Yes,19,3.0,3,80,1,7.0,2.0,2.0,2.0,2,0,2
47.0,No,Travel_Rarely,1180.0,Research & Development,25,3,Medical,1,1993,1.0,Male,84,3,3,Healthcare Representative,3.0,Single,8633.0,13084,2.0,Y,No,23,4.0,2,80,0,25.0,3.0,3.0,17.0,14,12,11
33.0,No,Non-Travel,1313.0,Research & Development,1,2,Medical,1,1994,2.0,Male,59,2,1,Laboratory Technician,3.0,Divorced,2008.0,20439,1.0,Y,No,12,3.0,3,80,3,1.0,2.0,2.0,1.0,1,0,0
38.0,No,Travel_Rarely,1321.0,Sales,1,4,Life Sciences,1,1995,4.0,Male,86,3,2,Sales Executive,2.0,Married,4440.0,7636,0.0,Y,No,15,3.0,1,80,2,16.0,3.0,3.0,15.0,13,5,8
31.0,No,Travel_Rarely,1154.0,Sales,2,2,Life Sciences,1,1996,1.0,Male,54,3,1,Sales Representative,3.0,Married,3067.0,6393,0.0,Y,No,19,3.0,3,80,1,3.0,1.0,3.0,2.0,2,1,2
38.0,No,Travel_Frequently,508.0,Research & Development,6,4,Life Sciences,1,1997,1.0,Male,72,2,2,Manufacturing Director,3.0,Married,5321.0,14284,2.0,Y,No,11,3.0,4,80,1,10.0,1.0,3.0,8.0,3,7,7
42.0,No,Travel_Rarely,557.0,Research & Development,18,4,Life Sciences,1,1998,4.0,Male,35,3,2,Research Scientist,1.0,Divorced,5410.0,11189,6.0,Y,Yes,17,3.0,3,80,1,9.0,3.0,2.0,4.0,3,1,2
41.0,No,Travel_Rarely,642.0,Research & Development,1,3,Life Sciences,1,1999,4.0,Male,76,3,1,Research Scientist,4.0,Married,2782.0,21412,3.0,Y,No,22,4.0,1,80,1,12.0,3.0,3.0,5.0,3,1,0
47.0,No,Non-Travel,1162.0,Research & Development,1,1,Medical,1,2000,3.0,Female,98,3,3,Research Director,2.0,Married,11957.0,17231,0.0,Y,No,18,3.0,1,80,2,14.0,3.0,1.0,13.0,8,5,12
35.0,No,Travel_Rarely,1490.0,Research & Development,11,4,Medical,1,2003,4.0,Male,43,3,1,Laboratory Technician,3.0,Married,2660.0,20232,7.0,Y,Yes,11,3.0,3,80,1,5.0,3.0,3.0,2.0,2,2,2
22.0,No,Travel_Rarely,581.0,Research & Development,1,2,Life Sciences,1,2007,4.0,Male,63,3,1,Research Scientist,3.0,Single,3375.0,17624,0.0,Y,No,12,3.0,4,80,0,4.0,2.0,4.0,3.0,2,1,2
35.0,No,Travel_Rarely,1395.0,Research & Development,9,4,Medical,1,2008,2.0,Male,48,3,2,Research Scientist,3.0,Single,5098.0,18698,1.0,Y,No,19,3.0,2,80,0,10.0,5.0,3.0,10.0,7,0,8
33.0,No,Travel_Rarely,501.0,Research & Development,15,2,Medical,1,2009,2.0,Female,95,3,2,Healthcare Representative,4.0,Married,4878.0,21653,0.0,Y,Yes,13,3.0,1,80,1,10.0,6.0,3.0,9.0,7,8,1
32.0,No,Travel_Rarely,267.0,Research & Development,29,4,Life Sciences,1,2010,3.0,Female,49,2,1,Laboratory Technician,2.0,Single,2837.0,15919,1.0,Y,No,13,3.0,3,80,0,6.0,3.0,3.0,6.0,2,4,1
40.0,No,Travel_Rarely,543.0,Research & Development,1,4,Life Sciences,1,2012,1.0,Male,83,3,1,Laboratory Technician,4.0,Married,2406.0,4060,8.0,Y,No,19,3.0,3,80,2,8.0,3.0,2.0,1.0,0,0,0
32.0,No,Travel_Rarely,234.0,Sales,1,4,Medical,1,2013,2.0,Male,68,2,1,Sales Representative,2.0,Married,2269.0,18024,0.0,Y,No,14,3.0,2,80,1,3.0,2.0,3.0,2.0,2,2,2
